run_id,formula,method,seed,epoch,xrd_mean,xrd_err,xrd_max,xrd_min,reward_mean,reward_err,reward_max,reward_min,advantage_mean,advantage_std,ppo_objective,log_ratio_to_reference,clip_fraction,ratio_mean,ratio_max,approx_kl_old,grad_norm,score_p10,score_p50,score_p90,attempt,unique_space_groups,unique_wyckoff_sequences,unique_atom_sequences,unique_WA_combinations,replay_epoch
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,9,0.326111,0.029927,0.636399,0.0,0.326111,0.029927,0.636399,0.0,-0.0,1.0,0.003247,-0.002337,0.0,1.000726,1.02015,2.3e-05,252.437851,0.014904,0.350536,0.548118,32,31,31,31,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,10,0.283647,0.02805,0.54359,0.0,0.283647,0.02805,0.54359,0.0,0.0,1.0,0.001909,-0.001298,0.0,1.00023,1.009997,7e-06,159.444534,0.0,0.323265,0.454465,32,29,31,29,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,11,0.300658,0.030143,0.613786,0.0,0.300658,0.030143,0.613786,0.0,-0.0,1.0,0.001897,-0.004809,0.0,0.999834,1.008268,6e-06,117.346985,0.0,0.330768,0.467556,32,28,32,27,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,12,0.309649,0.032494,0.703636,0.0,0.309649,0.032494,0.703636,0.0,0.0,1.0,0.003842,-0.017353,0.0,0.998982,1.029173,4.5e-05,183.513443,0.0,0.325285,0.485369,32,30,32,27,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,13,0.334272,0.017333,0.48928,0.0,0.334272,0.017333,0.48928,0.0,-0.0,1.0,0.003251,-0.010372,0.0,1.00007,1.015527,1.9e-05,157.128418,0.224475,0.340104,0.441366,32,29,30,28,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,14,0.358054,0.026,0.692853,0.0,0.358054,0.026,0.692853,0.0,0.0,1.0,-0.001931,0.026708,0.0,0.998084,1.006439,1.9e-05,154.95311,0.217943,0.362525,0.518571,32,31,28,30,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,15,0.320763,0.025965,0.58445,0.0,0.320763,0.025965,0.58445,0.0,0.0,1.0,0.002426,-0.012644,0.0,0.999192,1.005736,7e-06,150.807739,0.15377,0.358287,0.480762,32,29,28,29,31,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,16,0.265457,0.033456,0.608428,0.0,0.265457,0.033456,0.608428,0.0,0.0,1.0,0.001419,0.009539,0.0,1.001878,1.013285,1.5e-05,109.366692,0.0,0.279317,0.499676,32,32,28,25,31,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,17,0.303692,0.026322,0.524121,0.0,0.303692,0.026322,0.524121,0.0,-0.0,1.0,0.002721,-0.00927,0.0,0.999971,1.011063,1.3e-05,122.331596,0.016824,0.324655,0.482833,32,30,25,31,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,18,0.318556,0.026904,0.543617,0.0,0.318556,0.026904,0.543617,0.0,0.0,1.0,0.000494,0.024695,0.0,1.001914,1.020595,3.2e-05,114.096207,0.017975,0.344888,0.484099,32,29,30,31,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,19,0.311172,0.028496,0.588416,0.0,0.311172,0.028496,0.588416,0.0,0.0,1.0,0.003723,-0.026507,0.0,1.000885,1.024285,2.8e-05,192.485199,0.01519,0.312217,0.512973,32,29,31,29,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,20,0.286394,0.028893,0.624342,0.0,0.286394,0.028893,0.624342,0.0,0.0,1.0,0.003849,-0.023932,0.0,1.000115,1.009228,8e-06,216.001953,0.0,0.308579,0.466807,32,30,27,28,30,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,21,0.273942,0.032004,0.612753,0.0,0.273942,0.032004,0.612753,0.0,0.0,1.0,0.001636,0.010891,0.0,0.998151,1.012979,4.2e-05,175.631363,0.0,0.303251,0.456122,32,27,30,27,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,22,0.321333,0.030688,0.578985,0.0,0.321333,0.030688,0.578985,0.0,-0.0,1.0,0.001553,0.021213,0.0,1.000198,1.023513,5.1e-05,148.613449,0.0,0.334626,0.49441,32,30,28,27,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,23,0.339341,0.027495,0.659932,0.0,0.339341,0.027495,0.659932,0.0,0.0,1.0,0.003762,-0.00659,0.0,1.000161,1.025727,4.2e-05,118.757324,0.189363,0.340304,0.55057,32,30,30,28,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,24,0.380311,0.025208,0.688644,0.0,0.380311,0.025208,0.688644,0.0,0.0,1.0,0.004624,0.000613,0.0,0.99997,1.027318,7.3e-05,188.934662,0.224712,0.384912,0.509153,32,26,31,29,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,25,0.314804,0.03005,0.591177,0.0,0.314804,0.03005,0.591177,0.0,0.0,1.0,0.005919,-0.010398,0.0,0.999432,1.032131,8.8e-05,141.404312,0.0,0.34524,0.494599,32,30,30,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,1,0.190592,0.023019,0.427976,0.0,0.190592,0.023019,0.427976,0.0,0.0,1.0,0.006154,0.001282,0.0,1.001343,1.032499,6.2e-05,81.594536,0.00107,0.219763,0.369301,32,31,27,28,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,2,0.221315,0.027504,0.538289,0.0,0.221315,0.027504,0.538289,0.0,0.0,1.0,0.003806,3e-06,0.0,0.999719,1.018077,4.1e-05,116.681206,0.0,0.22623,0.404747,32,29,29,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,3,0.247084,0.028693,0.568753,0.0,0.247084,0.028693,0.568753,0.0,-0.0,1.0,0.001806,-0.002169,0.0,0.999254,1.012886,3.2e-05,108.252533,0.00112,0.27171,0.438351,32,31,30,30,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,4,0.19817,0.021938,0.453915,0.0,0.19817,0.021938,0.453915,0.0,0.0,1.0,0.005218,-0.017499,0.0,0.996816,1.019954,5.9e-05,169.746643,0.001521,0.183864,0.367856,32,28,29,26,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,5,0.247509,0.026501,0.611199,0.0,0.247509,0.026501,0.611199,0.0,0.0,1.0,0.002418,0.001885,0.0,0.997725,1.016145,4.5e-05,95.948257,0.002804,0.264734,0.400699,32,31,29,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,6,0.176125,0.021725,0.449055,0.0,0.176125,0.021725,0.449055,0.0,0.0,1.0,0.002378,0.009871,0.0,1.00229,1.022585,4.8e-05,154.780685,0.0,0.172312,0.377315,32,27,23,25,28,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,7,0.239406,0.022148,0.458763,0.0,0.239406,0.022148,0.458763,0.0,-0.0,1.0,0.001774,-0.009483,0.0,1.00051,1.014318,1.4e-05,156.36293,0.009725,0.26137,0.374736,32,31,31,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,8,0.206096,0.021439,0.439914,0.0,0.206096,0.021439,0.439914,0.0,0.0,1.0,0.002141,-0.008897,0.0,1.000111,1.017492,1.1e-05,152.215225,0.0,0.224429,0.325826,32,30,30,26,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,9,0.23272,0.028287,0.602434,0.0,0.23272,0.028287,0.602434,0.0,-0.0,1.0,0.004504,-0.01216,0.0,1.000147,1.018143,1.9e-05,295.490662,0.003375,0.215936,0.405644,32,31,31,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,10,0.217489,0.025901,0.446445,0.0,0.217489,0.025901,0.446445,0.0,0.0,1.0,0.001132,0.000858,0.0,1.000236,1.014592,9e-06,146.658325,0.0,0.254336,0.420602,32,29,31,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,11,0.198029,0.022957,0.39999,0.0,0.198029,0.022957,0.39999,0.0,0.0,1.0,0.002402,-0.002677,0.0,1.000076,1.010758,1.4e-05,146.053009,0.0,0.22849,0.340842,32,28,32,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,12,0.212289,0.024911,0.58034,0.0,0.212289,0.024911,0.58034,0.0,0.0,1.0,0.002547,-0.012976,0.0,0.999249,1.021643,3.2e-05,117.544083,0.0,0.24614,0.328089,32,30,32,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,13,0.263236,0.019223,0.439725,0.0,0.263236,0.019223,0.439725,0.0,-0.0,1.0,0.003601,-0.008033,0.0,0.999615,1.013038,1.7e-05,199.373566,0.137123,0.263336,0.422908,32,29,30,28,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,14,0.250095,0.021566,0.664348,0.0,0.250095,0.021566,0.664348,0.0,-0.0,1.0,0.002825,0.005813,0.0,0.998101,1.018469,9.2e-05,116.22921,0.150102,0.230128,0.384807,32,31,28,30,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,15,0.211379,0.02399,0.412157,0.0,0.211379,0.02399,0.412157,0.0,0.0,1.0,0.003426,-0.019109,0.0,0.997414,1.011563,2.6e-05,179.10231,0.001616,0.220451,0.37469,32,29,28,29,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,16,0.185816,0.026815,0.448275,0.0,0.185816,0.026815,0.448275,0.0,0.0,1.0,0.001415,0.011043,0.0,1.002032,1.015629,2.5e-05,91.777809,0.0,0.207308,0.39428,32,32,28,25,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,17,0.191231,0.019144,0.417363,0.0,0.191231,0.019144,0.417363,0.0,-0.0,1.0,0.003265,-0.009037,0.0,1.000076,1.013857,3.1e-05,98.499428,0.004608,0.199743,0.324501,32,30,25,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,18,0.238011,0.023474,0.474091,0.0,0.238011,0.023474,0.474091,0.0,0.0,1.0,0.001078,0.02738,0.0,1.004209,1.031513,7.3e-05,121.611519,0.005805,0.25004,0.420357,32,29,30,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,19,0.228738,0.024288,0.526448,0.0,0.228738,0.024288,0.526448,0.0,0.0,1.0,0.002963,-0.017972,0.0,0.998644,1.010335,2.7e-05,124.076576,0.002912,0.231904,0.409765,32,29,31,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,20,0.208824,0.026433,0.524556,0.0,0.208824,0.026433,0.524556,0.0,-0.0,1.0,0.001362,-0.027446,0.0,0.999385,1.008766,5e-06,261.60257,0.0,0.198999,0.430991,32,30,27,28,30,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,21,0.188185,0.02378,0.509146,0.0,0.188185,0.02378,0.509146,0.0,0.0,1.0,0.000235,0.015075,0.0,0.999285,1.008571,1.8e-05,153.968964,0.0,0.19723,0.32117,32,27,30,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,22,0.206089,0.026208,0.473839,0.0,0.206089,0.026208,0.473839,0.0,-0.0,1.0,-0.001171,0.021059,0.0,0.999767,1.010737,6e-06,135.133606,0.0,0.184509,0.464305,32,30,28,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,23,0.232388,0.016854,0.412376,0.0,0.232388,0.016854,0.412376,0.0,-0.0,1.0,0.003748,-0.005916,0.0,0.999049,1.031007,5.9e-05,115.688797,0.152389,0.248511,0.313346,32,30,30,28,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,24,0.263643,0.023552,0.620484,0.0,0.263643,0.023552,0.620484,0.0,0.0,1.0,0.002829,0.005758,0.0,1.000022,1.023518,5.5e-05,204.196732,0.104292,0.236408,0.423908,32,26,31,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9732,Li2TeC2,peak_penalized,9732,25,0.220945,0.024308,0.48288,0.0,0.220945,0.024308,0.48288,0.0,0.0,1.0,0.004584,-0.009293,0.0,0.999725,1.025121,5e-05,141.861008,0.0,0.262942,0.364082,32,30,30,31,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,1,0.290144,0.028404,0.539569,0.0,0.290144,0.028404,0.539569,0.0,-0.0,1.0,0.008941,0.005133,0.0,1.005273,1.036778,0.000141,252.922287,0.0,0.346859,0.447108,32,31,27,26,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,2,0.28698,0.033719,0.608344,0.0,0.28698,0.033719,0.608344,0.0,-0.0,1.0,0.004381,0.015125,0.0,1.006524,1.043751,0.00014,138.359497,0.0,0.336467,0.490721,32,26,30,28,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,3,0.287996,0.038562,0.715463,0.0,0.287996,0.038562,0.715463,0.0,-0.0,1.0,0.002811,0.005075,0.0,1.00025,1.036109,6.2e-05,104.026352,0.0,0.306338,0.530254,32,29,31,29,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,4,0.28299,0.029341,0.546701,0.0,0.28299,0.029341,0.546701,0.0,-0.0,1.0,-0.00058,0.012787,0.0,1.001302,1.011199,1.5e-05,104.919441,0.0,0.300195,0.472742,32,31,30,31,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,5,0.290328,0.033017,0.62401,0.0,0.290328,0.033017,0.62401,0.0,-0.0,1.0,0.001577,0.009477,0.0,0.999475,1.010622,9e-06,141.516403,0.0,0.316055,0.527062,32,29,27,29,30,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,6,0.289926,0.030831,0.560056,0.0,0.289926,0.030831,0.560056,0.0,0.0,1.0,0.002632,0.006605,0.0,1.001579,1.025465,3.5e-05,200.437393,0.0,0.318271,0.516437,32,32,28,26,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,7,0.300656,0.032212,0.621424,0.0,0.300656,0.032212,0.621424,0.0,-0.0,1.0,0.000482,0.009543,0.0,1.000333,1.015398,1.1e-05,203.066177,0.0,0.320447,0.491705,32,30,29,26,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,8,0.308527,0.024072,0.557473,0.0,0.308527,0.024072,0.557473,0.0,-0.0,1.0,0.004108,0.00233,0.0,1.001648,1.020874,4.4e-05,220.899017,0.151309,0.330291,0.466073,32,31,28,27,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,9,0.282059,0.033418,0.567026,0.0,0.282059,0.033418,0.567026,0.0,-0.0,1.0,0.000894,0.011703,0.0,1.001879,1.023588,2e-05,136.211304,0.0,0.339795,0.501477,32,31,31,24,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,10,0.27519,0.027263,0.613179,0.0,0.27519,0.027263,0.613179,0.0,-0.0,1.0,0.001991,-0.0075,0.0,0.999819,1.007345,5e-06,73.791435,0.0,0.283853,0.418581,32,29,31,30,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,11,0.328936,0.030403,0.677658,0.0,0.328936,0.030403,0.677658,0.0,-0.0,1.0,0.001038,0.004927,0.0,1.000071,1.012689,1.2e-05,107.722275,0.016596,0.349924,0.521864,32,30,29,31,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,12,0.318961,0.037767,0.67263,0.0,0.318961,0.037767,0.67263,0.0,0.0,1.0,0.003899,-0.010139,0.0,0.999867,1.028161,2.8e-05,121.921638,0.0,0.365801,0.567298,32,27,29,25,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,13,0.305537,0.027016,0.556414,0.0,0.305537,0.027016,0.556414,0.0,-0.0,1.0,0.001484,-9.1e-05,0.0,1.000426,1.016701,2.7e-05,116.560822,0.0,0.344385,0.436563,32,30,32,31,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,14,0.2837,0.030665,0.572927,0.0,0.2837,0.030665,0.572927,0.0,-0.0,1.0,0.000929,0.011832,0.0,1.00088,1.035592,3.5e-05,137.999268,0.0,0.312422,0.478977,32,29,30,26,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,15,0.341671,0.02473,0.600194,0.0,0.341671,0.02473,0.600194,0.0,-0.0,1.0,0.001097,0.007936,0.0,0.999378,1.032725,4.4e-05,188.507141,0.239366,0.369882,0.484892,32,28,30,25,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,16,0.32806,0.028366,0.683622,0.0,0.32806,0.028366,0.683622,0.0,-0.0,1.0,0.001827,-0.007455,0.0,0.998977,1.003931,8e-06,90.704155,0.018153,0.3482,0.480747,32,30,27,27,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,17,0.281557,0.030329,0.51383,0.0,0.281557,0.030329,0.51383,0.0,0.0,1.0,0.002563,0.002088,0.0,1.003158,1.028195,5.8e-05,123.046822,0.0,0.325661,0.468594,32,31,30,28,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,18,0.368084,0.024286,0.644208,0.0,0.368084,0.024286,0.644208,0.0,0.0,1.0,0.003482,-0.007162,0.0,1.000133,1.028619,3.5e-05,146.879059,0.196433,0.396625,0.534494,32,28,29,26,30,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,19,0.287277,0.027018,0.553015,0.0,0.287277,0.027018,0.553015,0.0,0.0,1.0,0.002933,-0.006618,0.0,1.000487,1.012754,1.9e-05,166.881882,0.0,0.328898,0.469721,32,29,31,27,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,20,0.281741,0.027779,0.607857,0.0,0.281741,0.027779,0.607857,0.0,-0.0,1.0,0.002262,-0.00144,0.0,0.999618,1.01275,2e-05,164.390228,0.0,0.320952,0.426681,32,29,29,24,30,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,21,0.304422,0.028963,0.524367,0.0,0.304422,0.028963,0.524367,0.0,0.0,1.0,0.001398,0.004927,0.0,1.001717,1.010892,1.2e-05,159.151703,0.0,0.319565,0.515094,32,30,24,30,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,22,0.362701,0.029136,0.64525,0.0,0.362701,0.029136,0.64525,0.0,-0.0,1.0,0.001512,0.004863,0.0,1.001894,1.013267,1.4e-05,211.850052,0.171609,0.346182,0.551103,32,28,29,28,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,23,0.326313,0.029648,0.635016,0.0,0.326313,0.029648,0.635016,0.0,0.0,1.0,0.003319,-0.017162,0.0,0.999489,1.052809,8.7e-05,74.874252,0.015199,0.3354,0.50496,32,30,28,30,32,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,24,0.285466,0.026309,0.616997,0.0,0.285466,0.026309,0.616997,0.0,0.0,1.0,0.001705,-0.002843,0.0,0.999523,1.009983,1e-05,116.020187,0.015561,0.288653,0.4234,32,31,27,28,31,-1
case_07_Li2TeC2_peak_heads_seed9733,Li2TeC2,peak,9733,25,0.228576,0.02854,0.490107,0.0,0.228576,0.02854,0.490107,0.0,-0.0,1.0,-0.000771,0.028948,0.0,1.002275,1.024789,2.7e-05,76.179413,0.0,0.259192,0.411311,32,28,28,25,30,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,1,0.211073,0.021436,0.382303,0.0,0.211073,0.021436,0.382303,0.0,-0.0,1.0,0.008377,0.003485,0.0,1.003582,1.036193,9.7e-05,205.903198,0.0,0.231821,0.348278,32,31,27,26,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,2,0.203111,0.026391,0.486557,0.0,0.203111,0.026391,0.486557,0.0,-0.0,1.0,0.004639,0.009541,0.0,1.004479,1.036981,9.4e-05,183.208069,0.0,0.224797,0.417755,32,26,30,28,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,3,0.222045,0.027354,0.520958,0.0,0.222045,0.027354,0.520958,0.0,0.0,1.0,0.002129,0.005879,0.0,1.001953,1.029733,3e-05,130.846375,0.0,0.251555,0.403524,32,29,30,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,4,0.208187,0.025685,0.482039,0.0,0.208187,0.025685,0.482039,0.0,0.0,1.0,0.003007,-0.002138,0.0,0.998666,1.018285,5.1e-05,138.112595,0.0,0.229035,0.381426,32,31,30,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,5,0.201448,0.025737,0.55625,0.0,0.201448,0.025737,0.55625,0.0,0.0,1.0,0.00283,-0.007332,0.0,0.998098,1.014329,3e-05,145.237381,0.0,0.216333,0.377543,32,29,27,29,30,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,6,0.205043,0.02434,0.473359,0.0,0.205043,0.02434,0.473359,0.0,-0.0,1.0,0.002089,0.013392,0.0,1.001923,1.053249,6.2e-05,249.798569,0.0,0.21812,0.387517,32,32,28,27,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,7,0.214074,0.023207,0.432271,0.0,0.214074,0.023207,0.432271,0.0,0.0,1.0,0.003,0.002655,0.0,1.000806,1.015519,2e-05,283.387268,0.0,0.24721,0.368745,32,30,29,26,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,8,0.195579,0.022042,0.446758,0.0,0.195579,0.022042,0.446758,0.0,0.0,1.0,0.002094,0.015914,0.0,1.001809,1.019685,3.7e-05,146.833221,0.011311,0.203997,0.341731,32,31,28,27,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,9,0.187425,0.024358,0.426941,0.0,0.187425,0.024358,0.426941,0.0,-0.0,1.0,0.002568,-3e-06,0.0,1.001035,1.016481,1.6e-05,169.40863,0.0,0.192072,0.347242,32,31,31,24,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,10,0.20795,0.021414,0.413294,0.0,0.20795,0.021414,0.413294,0.0,-0.0,1.0,0.001123,0.007016,0.0,0.998482,1.008988,3e-05,112.628647,0.0,0.228048,0.348325,32,29,31,30,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,11,0.225187,0.022445,0.473309,0.0,0.225187,0.022445,0.473309,0.0,-0.0,1.0,-0.002582,0.03905,0.0,0.997814,1.009159,1.4e-05,100.672363,0.001407,0.246151,0.344856,32,30,29,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,12,0.212194,0.028464,0.578949,0.0,0.212194,0.028464,0.578949,0.0,0.0,1.0,0.003573,-0.008821,0.0,0.999651,1.027457,2.8e-05,117.573906,0.0,0.201748,0.456605,32,27,29,25,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,13,0.196428,0.0213,0.409465,0.0,0.196428,0.0213,0.409465,0.0,0.0,1.0,-0.000538,0.018141,0.0,0.999493,1.01392,2e-05,109.686172,0.0,0.219046,0.3323,32,30,32,31,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,14,0.218774,0.027232,0.514742,0.0,0.218774,0.027232,0.514742,0.0,-0.0,1.0,0.002318,0.006543,0.0,1.002601,1.030455,3.5e-05,152.307587,0.0,0.197981,0.423117,32,29,30,26,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,15,0.265389,0.022943,0.537828,0.0,0.265389,0.022943,0.537828,0.0,0.0,1.0,-0.000177,0.01154,0.0,0.999575,1.032353,3.2e-05,165.261459,0.134203,0.269343,0.412393,32,28,30,25,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,16,0.209374,0.023456,0.478748,0.0,0.209374,0.023456,0.478748,0.0,0.0,1.0,0.003908,-0.021546,0.0,0.998825,1.013398,1.1e-05,135.699814,0.00193,0.216711,0.386527,32,30,27,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,17,0.189644,0.024207,0.462978,0.0,0.189644,0.024207,0.462978,0.0,-0.0,1.0,0.000617,0.016005,0.0,1.002621,1.022772,3.8e-05,180.976837,0.0,0.193037,0.36844,32,31,31,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,18,0.224892,0.013468,0.362826,0.0,0.224892,0.013468,0.362826,0.0,0.0,1.0,0.003034,-0.01224,0.0,1.000391,1.017851,2.1e-05,108.384422,0.155456,0.228467,0.334746,32,28,29,26,30,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,19,0.203362,0.022869,0.489876,0.0,0.203362,0.022869,0.489876,0.0,0.0,1.0,0.003818,-0.00864,0.0,1.000875,1.019848,2.4e-05,217.86174,0.0,0.210815,0.377369,32,29,31,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,20,0.174407,0.021554,0.405311,0.0,0.174407,0.021554,0.405311,0.0,0.0,1.0,0.002887,-0.002071,0.0,0.999959,1.025433,2.7e-05,175.362457,0.0,0.169358,0.351752,32,29,29,24,30,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,21,0.235456,0.025115,0.498668,0.0,0.235456,0.025115,0.498668,0.0,0.0,1.0,-0.000315,0.00798,0.0,1.000121,1.00965,1.9e-05,210.250168,0.007518,0.212061,0.433881,32,30,25,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,22,0.25145,0.022033,0.451573,0.0,0.25145,0.022033,0.451573,0.0,0.0,1.0,-0.000847,0.031317,0.0,1.000029,1.014424,1.5e-05,168.987228,0.022782,0.270808,0.40305,32,28,30,28,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,23,0.233866,0.023135,0.46598,0.0,0.233866,0.023135,0.46598,0.0,0.0,1.0,0.003182,-0.015354,0.0,1.00016,1.035563,3.5e-05,135.64769,0.00127,0.246008,0.381456,32,30,28,30,32,-1
